 637: max:0.714, min:0.464, mean:0.636
 638: max:0.714, min:0.536, mean:0.638
 639: max:0.714, min:0.536, mean:0.640
 640: max:0.714, min:0.464, mean:0.638
 641: max:0.714, min:0.464, mean:0.637
 642: max:0.679, min:0.571, mean:0.642
 643: max:0.714, min:0.536, mean:0.637
 644: max:0.714, min:0.500, mean:0.638
 645: max:0.714, min:0.500, mean:0.642
 646: max:0.714, min:0.429, mean:0.638
 647: max:0.714, min:0.536, mean:0.635
 648: max:0.714, min:0.536, mean:0.638
 649: max:0.714, min:0.536, mean:0.645
 650: max:0.714, min:0.500, mean:0.643
 651: max:0.714, min:0.536, mean:0.645
 652: max:0.714, min:0.536, mean:0.641
 653: max:0.714, min:0.536, mean:0.639
 654: max:0.714, min:0.536, mean:0.635
 655: max:0.714, min:0.500, mean:0.627
 656: max:0.714, min:0.500, mean:0.627
 657: max:0.714, min:0.536, mean:0.630
 658: max:0.679, min:0.536, mean:0.626
 659: max:0.679, min:0.536, mean:0.626
 660: max:0.679, min:0.500, mean:0.623
 661: max:0.679, min:0.500, mean:0.623
 662: max:0.679, min:0.464, mean:0.621
 663: max:0.679, min:0.500, mean:0.621
 664: max:0.714, min:0.500, mean:0.623
 665: max:0.679, min:0.500, mean:0.617
 666: max:0.679, min:0.500, mean:0.622
 667: max:0.679, min:0.500, mean:0.623
 668: max:0.714, min:0.536, mean:0.628
 669: max:0.714, min:0.536, mean:0.623
 670: max:0.714, min:0.536, mean:0.624
 671: max:0.714, min:0.500, mean:0.620
 672: max:0.714, min:0.500, mean:0.625
 673: max:0.714, min:0.500, mean:0.625
 674: max:0.714, min:0.500, mean:0.623
 675: max:0.750, min:0.500, mean:0.628
 676: max:0.750, min:0.536, mean:0.629
 677: max:0.750, min:0.500, mean:0.626
 678: max:0.750, min:0.536, mean:0.629
 679: max:0.714, min:0.536, mean:0.637
 680: max:0.714, min:0.500, mean:0.636
 681: max:0.714, min:0.536, mean:0.641
 682: max:0.714, min:0.500, mean:0.637
 683: max:0.714, min:0.500, mean:0.640
 684: max:0.714, min:0.464, mean:0.640
 685: max:0.714, min:0.536, mean:0.641
 686: max:0.714, min:0.536, mean:0.641
 687: max:0.714, min:0.500, mean:0.642
 688: max:0.714, min:0.536, mean:0.638
 689: max:0.714, min:0.571, mean:0.645
 690: max:0.714, min:0.536, mean:0.646
 691: max:0.714, min:0.500, mean:0.640
 692: max:0.714, min:0.536, mean:0.634
 693: max:0.714, min:0.500, mean:0.633
 694: max:0.714, min:0.500, mean:0.635
 695: max:0.714, min:0.464, mean:0.644
 696: max:0.714, min:0.536, mean:0.652
 697: max:0.750, min:0.536, mean:0.643
 698: max:0.750, min:0.536, mean:0.646
 699: max:0.714, min:0.500, mean:0.643
 700: max:0.714, min:0.536, mean:0.640
 701: max:0.714, min:0.536, mean:0.638
 702: max:0.714, min:0.536, mean:0.643
 703: max:0.714, min:0.500, mean:0.642
 704: max:0.714, min:0.500, mean:0.639
 705: max:0.714, min:0.536, mean:0.636
 706: max:0.714, min:0.536, mean:0.635
 707: max:0.714, min:0.536, mean:0.635
 708: max:0.714, min:0.500, mean:0.635
 709: max:0.714, min:0.500, mean:0.636
 710: max:0.714, min:0.500, mean:0.639
 711: max:0.714, min:0.571, mean:0.641
 712: max:0.714, min:0.536, mean:0.639
 713: max:0.750, min:0.536, mean:0.647
 714: max:0.750, min:0.536, mean:0.652
 715: max:0.750, min:0.571, mean:0.656
 716: max:0.750, min:0.536, mean:0.653
 717: max:0.750, min:0.536, mean:0.651
 718: max:0.750, min:0.571, mean:0.654
 719: max:0.750, min:0.536, mean:0.656
 720: max:0.750, min:0.571, mean:0.655
 721: max:0.750, min:0.571, mean:0.660
 722: max:0.714, min:0.536, mean:0.660
 723: max:0.750, min:0.571, mean:0.666
 724: max:0.714, min:0.571, mean:0.661
 725: max:0.714, min:0.536, mean:0.660
 726: max:0.714, min:0.536, mean:0.652
 727: max:0.750, min:0.500, mean:0.642
 728: max:0.750, min:0.536, mean:0.642
 729: max:0.750, min:0.571, mean:0.651
 730: max:0.750, min:0.571, mean:0.646
 731: max:0.750, min:0.536, mean:0.643
 732: max:0.714, min:0.536, mean:0.647
 733: max:0.714, min:0.571, mean:0.644
 734: max:0.714, min:0.500, mean:0.641
 735: max:0.714, min:0.536, mean:0.644
 736: max:0.714, min:0.464, mean:0.643
 737: max:0.714, min:0.536, mean:0.640
 738: max:0.714, min:0.536, mean:0.641
 739: max:0.714, min:0.536, mean:0.643
 740: max:0.714, min:0.500, mean:0.637
 741: max:0.750, min:0.536, mean:0.643
 742: max:0.750, min:0.536, mean:0.645
 743: max:0.714, min:0.571, mean:0.650
 744: max:0.714, min:0.500, mean:0.644
 745: max:0.714, min:0.536, mean:0.647
 746: max:0.714, min:0.536, mean:0.646
 747: max:0.714, min:0.536, mean:0.649
 748: max:0.750, min:0.536, mean:0.658
 749: max:0.714, min:0.536, mean:0.661
 750: max:0.714, min:0.536, mean:0.659
 751: max:0.714, min:0.536, mean:0.655
 752: max:0.714, min:0.536, mean:0.660
 753: max:0.714, min:0.536, mean:0.662
 754: max:0.714, min:0.571, mean:0.663
 755: max:0.714, min:0.536, mean:0.662
 756: max:0.750, min:0.536, mean:0.661
 757: max:0.750, min:0.536, mean:0.660
 758: max:0.750, min:0.536, mean:0.655
 759: max:0.750, min:0.536, mean:0.644
 760: max:0.714, min:0.571, mean:0.646
 761: max:0.714, min:0.536, mean:0.646
 762: max:0.750, min:0.536, mean:0.648
 763: max:0.750, min:0.536, mean:0.648
 764: max:0.714, min:0.500, mean:0.640
 765: max:0.714, min:0.500, mean:0.636
 766: max:0.714, min:0.464, mean:0.633
 767: max:0.714, min:0.500, mean:0.635
 768: max:0.679, min:0.536, mean:0.634
 769: max:0.679, min:0.500, mean:0.631
 770: max:0.679, min:0.500, mean:0.631
 771: max:0.679, min:0.536, mean:0.630
 772: max:0.714, min:0.536, mean:0.636
 773: max:0.714, min:0.571, mean:0.635
 774: max:0.714, min:0.536, mean:0.627
 775: max:0.714, min:0.500, mean:0.626
 776: max:0.714, min:0.536, mean:0.636
 777: max:0.714, min:0.536, mean:0.629
 778: max:0.714, min:0.500, mean:0.627
 779: max:0.714, min:0.500, mean:0.626
 780: max:0.714, min:0.500, mean:0.625
 781: max:0.714, min:0.500, mean:0.625
 782: max:0.714, min:0.500, mean:0.627
 783: max:0.714, min:0.536, mean:0.635
 784: max:0.714, min:0.500, mean:0.641
 785: max:0.714, min:0.536, mean:0.647
 786: max:0.714, min:0.536, mean:0.653
 787: max:0.714, min:0.571, mean:0.647
 788: max:0.714, min:0.571, mean:0.647
 789: max:0.714, min:0.536, mean:0.647
 790: max:0.750, min:0.571, mean:0.648
 791: max:0.750, min:0.536, mean:0.651
 792: max:0.750, min:0.536, mean:0.654
 793: max:0.750, min:0.536, mean:0.655
 794: max:0.750, min:0.536, mean:0.654
 795: max:0.750, min:0.536, mean:0.653
 796: max:0.750, min:0.536, mean:0.664
 797: max:0.750, min:0.571, mean:0.670
 798: max:0.750, min:0.571, mean:0.669
 799: max:0.750, min:0.536, mean:0.670
 800: max:0.750, min:0.500, mean:0.665
 801: max:0.786, min:0.571, mean:0.668
 802: max:0.750, min:0.571, mean:0.670
 803: max:0.714, min:0.536, mean:0.669
 804: max:0.714, min:0.536, mean:0.665
 805: max:0.750, min:0.571, mean:0.659
 806: max:0.714, min:0.536, mean:0.653
 807: max:0.714, min:0.500, mean:0.650
 808: max:0.714, min:0.536, mean:0.648
 809: max:0.714, min:0.536, mean:0.650
 810: max:0.714, min:0.536, mean:0.646
 811: max:0.714, min:0.536, mean:0.649
 812: max:0.714, min:0.571, mean:0.652
 813: max:0.714, min:0.536, mean:0.650
 814: max:0.714, min:0.536, mean:0.649
 815: max:0.714, min:0.536, mean:0.637
 816: max:0.714, min:0.429, mean:0.627
 817: max:0.679, min:0.536, mean:0.631
 818: max:0.679, min:0.500, mean:0.623
 819: max:0.679, min:0.500, mean:0.622
 820: max:0.714, min:0.536, mean:0.622
 821: max:0.750, min:0.500, mean:0.625
 822: max:0.750, min:0.536, mean:0.634
 823: max:0.714, min:0.536, mean:0.630
 824: max:0.714, min:0.500, mean:0.634
 825: max:0.714, min:0.536, mean:0.634
 826: max:0.714, min:0.536, mean:0.637
 827: max:0.714, min:0.536, mean:0.642
 828: max:0.714, min:0.536, mean:0.640
 829: max:0.714, min:0.536, mean:0.638
 830: max:0.714, min:0.536, mean:0.635
 831: max:0.714, min:0.500, mean:0.628
 832: max:0.714, min:0.536, mean:0.627
 833: max:0.714, min:0.536, mean:0.632
 834: max:0.714, min:0.536, mean:0.634
 835: max:0.714, min:0.536, mean:0.635
 836: max:0.714, min:0.536, mean:0.630
 837: max:0.714, min:0.536, mean:0.631
 838: max:0.714, min:0.500, mean:0.631
 839: max:0.679, min:0.500, mean:0.627
 840: max:0.679, min:0.536, mean:0.620
 841: max:0.679, min:0.500, mean:0.620
 842: max:0.679, min:0.500, mean:0.619
 843: max:0.679, min:0.464, mean:0.617
 844: max:0.679, min:0.464, mean:0.616
 845: max:0.679, min:0.536, mean:0.628
 846: max:0.714, min:0.500, mean:0.626
 847: max:0.714, min:0.500, mean:0.629
 848: max:0.714, min:0.500, mean:0.631
 849: max:0.714, min:0.500, mean:0.636
 850: max:0.714, min:0.500, mean:0.628
 851: max:0.714, min:0.500, mean:0.621
 852: max:0.714, min:0.464, mean:0.619
 853: max:0.714, min:0.536, mean:0.620
 854: max:0.714, min:0.500, mean:0.622
 855: max:0.679, min:0.500, mean:0.622
 856: max:0.679, min:0.500, mean:0.623
 857: max:0.679, min:0.500, mean:0.623
 858: max:0.679, min:0.500, mean:0.620
 859: max:0.679, min:0.500, mean:0.616
 860: max:0.679, min:0.536, mean:0.622
 861: max:0.679, min:0.500, mean:0.621
 862: max:0.679, min:0.500, mean:0.617
 863: max:0.679, min:0.500, mean:0.618
 864: max:0.714, min:0.500, mean:0.618
 865: max:0.714, min:0.429, mean:0.621
 866: max:0.679, min:0.464, mean:0.622
 867: max:0.679, min:0.500, mean:0.632
 868: max:0.679, min:0.500, mean:0.634
 869: max:0.714, min:0.500, mean:0.639
 870: max:0.679, min:0.536, mean:0.643
 871: max:0.714, min:0.571, mean:0.641
 872: max:0.714, min:0.571, mean:0.644
 873: max:0.714, min:0.500, mean:0.631
 874: max:0.714, min:0.500, mean:0.634
 875: max:0.714, min:0.536, mean:0.635
 876: max:0.714, min:0.536, mean:0.631
 877: max:0.714, min:0.500, mean:0.632
 878: max:0.714, min:0.464, mean:0.628
 879: max:0.714, min:0.536, mean:0.631
 880: max:0.714, min:0.536, mean:0.629
 881: max:0.714, min:0.500, mean:0.626
 882: max:0.714, min:0.500, mean:0.622
 883: max:0.714, min:0.500, mean:0.630
 884: max:0.714, min:0.500, mean:0.629
 885: max:0.750, min:0.536, mean:0.641
 886: max:0.750, min:0.500, mean:0.641
 887: max:0.714, min:0.429, mean:0.645
 888: max:0.714, min:0.500, mean:0.640
 889: max:0.714, min:0.536, mean:0.644
 890: max:0.750, min:0.500, mean:0.650
 891: max:0.750, min:0.536, mean:0.654
 892: max:0.750, min:0.536, mean:0.655
 893: max:0.750, min:0.571, mean:0.656
 894: max:0.750, min:0.571, mean:0.654
 895: max:0.750, min:0.536, mean:0.657
 896: max:0.786, min:0.536, mean:0.660
 897: max:0.750, min:0.571, mean:0.658
 898: max:0.750, min:0.571, mean:0.658
 899: max:0.750, min:0.500, mean:0.658
 900: max:0.750, min:0.536, mean:0.660
 901: max:0.750, min:0.571, mean:0.661
 902: max:0.714, min:0.536, mean:0.658
 903: max:0.714, min:0.500, mean:0.656
 904: max:0.714, min:0.536, mean:0.660
 905: max:0.714, min:0.536, mean:0.656
 906: max:0.714, min:0.536, mean:0.654
 907: max:0.714, min:0.536, mean:0.654
 908: max:0.714, min:0.536, mean:0.652
 909: max:0.714, min:0.536, mean:0.651
 910: max:0.750, min:0.536, mean:0.645
 911: max:0.750, min:0.536, mean:0.646
 912: max:0.750, min:0.571, mean:0.656
 913: max:0.750, min:0.571, mean:0.658
 914: max:0.714, min:0.536, mean:0.651
 915: max:0.714, min:0.536, mean:0.655
 916: max:0.714, min:0.536, mean:0.663
 917: max:0.750, min:0.571, mean:0.665
 918: max:0.750, min:0.536, mean:0.661
 919: max:0.714, min:0.571, mean:0.662
 920: max:0.714, min:0.500, mean:0.665
 921: max:0.714, min:0.571, mean:0.664
 922: max:0.714, min:0.536, mean:0.661
 923: max:0.714, min:0.536, mean:0.660
 924: max:0.714, min:0.536, mean:0.659
 925: max:0.714, min:0.536, mean:0.654
 926: max:0.714, min:0.464, mean:0.653
 927: max:0.714, min:0.500, mean:0.651
 928: max:0.714, min:0.536, mean:0.644
 929: max:0.714, min:0.500, mean:0.645
 930: max:0.714, min:0.500, mean:0.646
 931: max:0.714, min:0.536, mean:0.646
 932: max:0.714, min:0.536, mean:0.643
 933: max:0.714, min:0.536, mean:0.643
 934: max:0.714, min:0.571, mean:0.643
 935: max:0.714, min:0.571, mean:0.643
 936: max:0.714, min:0.536, mean:0.643
 937: max:0.714, min:0.500, mean:0.650
 938: max:0.714, min:0.536, mean:0.654
 939: max:0.714, min:0.536, mean:0.647
 940: max:0.714, min:0.571, mean:0.645
 941: max:0.714, min:0.571, mean:0.648
 942: max:0.714, min:0.500, mean:0.644
 943: max:0.714, min:0.536, mean:0.642
 944: max:0.714, min:0.536, mean:0.639
 945: max:0.714, min:0.536, mean:0.639
 946: max:0.714, min:0.536, mean:0.646
 947: max:0.714, min:0.536, mean:0.646
 948: max:0.714, min:0.536, mean:0.643
 949: max:0.714, min:0.536, mean:0.635
 950: max:0.714, min:0.536, mean:0.637
 951: max:0.714, min:0.500, mean:0.636
 952: max:0.714, min:0.500, mean:0.640
 953: max:0.714, min:0.571, mean:0.647
 954: max:0.714, min:0.571, mean:0.640
 955: max:0.714, min:0.536, mean:0.641
 956: max:0.714, min:0.536, mean:0.642
 957: max:0.714, min:0.500, mean:0.638
 958: max:0.714, min:0.536, mean:0.640
 959: max:0.714, min:0.536, mean:0.640
 960: max:0.714, min:0.500, mean:0.639
 961: max:0.714, min:0.536, mean:0.637
 962: max:0.714, min:0.500, mean:0.635
 963: max:0.714, min:0.500, mean:0.634
 964: max:0.714, min:0.464, mean:0.629
 965: max:0.714, min:0.500, mean:0.621
 966: max:0.714, min:0.500, mean:0.629
 967: max:0.679, min:0.536, mean:0.632
 968: max:0.679, min:0.500, mean:0.628
 969: max:0.679, min:0.500, mean:0.623
 970: max:0.679, min:0.536, mean:0.625
 971: max:0.679, min:0.500, mean:0.624
 972: max:0.679, min:0.500, mean:0.619
 973: max:0.679, min:0.500, mean:0.619
 974: max:0.714, min:0.500, mean:0.624
 975: max:0.714, min:0.500, mean:0.625
 976: max:0.714, min:0.500, mean:0.624
 977: max:0.714, min:0.464, mean:0.616
 978: max:0.714, min:0.464, mean:0.618
 979: max:0.714, min:0.500, mean:0.618
 980: max:0.714, min:0.500, mean:0.619
 981: max:0.714, min:0.500, mean:0.628
 982: max:0.714, min:0.500, mean:0.630
 983: max:0.714, min:0.536, mean:0.633
 984: max:0.714, min:0.500, mean:0.628
 985: max:0.750, min:0.536, mean:0.631
 986: max:0.750, min:0.536, mean:0.641
 987: max:0.750, min:0.500, mean:0.640
 988: max:0.750, min:0.536, mean:0.642
 989: max:0.750, min:0.571, mean:0.644
 990: max:0.750, min:0.536, mean:0.648
 991: max:0.750, min:0.500, mean:0.651
 992: max:0.750, min:0.464, mean:0.660
 993: max:0.750, min:0.464, mean:0.672
 994: max:0.750, min:0.571, mean:0.681
 995: max:0.750, min:0.571, mean:0.679
 996: max:0.750, min:0.571, mean:0.679
 997: max:0.786, min:0.571, mean:0.676
 998: max:0.786, min:0.607, mean:0.679
 999: max:0.786, min:0.571, mean:0.679
1000: max:0.786, min:0.536, mean:0.682
